name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Pinot Noir Las Alturas Vineyard Santa Lucia Highlands,"Ruby red in color with fragrant aromas of blueberry pie, dried fig, kola nut and hints of coffee grounds.  Dark berry fruit on the palate with flavors of blackberry pie, black cherry, creamy milk chocolate and subtle notes of nutmeg.  Rich and structured, this wine has beautiful acidity that lingers through to a long, mouthwatering finish.",,1856819,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3129915/c1c4db8fcd7acf78b25f5.png?1715935516,,https://johnsonbrothers.storefronts.site/p/MKJ0K,,,,Belle Glos,Wine,Still,Red,,johnson brothers,Copper Cane,United States,Alcohol,Wine,Still,Red
Pinot Noir Las Alturas Vineyard Santa Lucia Highlands,"Blueberry pie, fresh tilled earth, and sweet black licorice aromas lead to a supple palate entry with complex flavors of blackberry, currant, and ripe tannins.",,1239288,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3129923/66e93f1b43810a405c87e.png?1715935526,,https://johnsonbrothers.storefronts.site/p/X1K8H,,,,Belle Glos,Wine,Still,Red,,johnson brothers,Copper Cane,United States,Alcohol,Wine,Still,Red
Pinot Noir Taylor Lane Vineyard Sonoma Coast,"Once on the palate, the acidity sparks a fire of smoked caramel and cinnamon spiked cranberry sauce. The silky-smooth texture gives way to a long and balanced finish that leaves your senses wanting more.",,1098819,3,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3129638/53d6a49a405349188e805.png?1715928357,,https://johnsonbrothers.storefronts.site/p/Y86F4,,,,Belle Glos,Wine,Still,Red,,johnson brothers,Copper Cane,United States,Alcohol,Wine,Still,Red
Pinot Noir Taylor Lane Vineyard Sonoma Coast,"Belle Glos from United States, provided by Copper Cane. Enjoy the unique taste and quality.",,1025427,3,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3129632/97b4afb3ffba330efe0a8.png?1715928351,,https://johnsonbrothers.storefronts.site/p/W0FPQ,,,,Belle Glos,Wine,Still,Red,,johnson brothers,Copper Cane,United States,Alcohol,Wine,Still,Red
Prosecco,"Belposto Prosecco has charming aromas of apples and pears and gardenia flowers. On the palate it is bright, fresh, fruity with fine bubbles. Serve well-chilled.",,1710614,1,20.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/770009/7e81760a545d117dbf0a8.png?1616719381,,https://johnsonbrothers.storefronts.site/p/KFKKY,,,,Belposto,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Sparkling,White
Acqua Pazza Sparkling Wine,"A naturally fizzy wine made from rehydrated grape skins and local wildflower honey pleasantly tart and funky, fresh blackberry.",,1465662,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1771744/a1d97d59caafbde11928b.png?1608207513,,https://johnsonbrothers.storefronts.site/p/9JK4Y,,,,Beneduce Vineyards,Wine,Sparkling,White,,johnson brothers,Link Wine and Spirits LLC,United States,Alcohol,Wine,Sparkling,White
Cabernet Sauvignon Columbia Valley,"Benton Hills from United States, provided by Quintessential, Llc. Enjoy the unique taste and quality.",,1648480,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2669556/79b5766739ad59c78623b.png?1687522061,,https://johnsonbrothers.storefronts.site/p/T5D2P,,,,Benton Hills,Wine,Still,Red,,johnson brothers,"Quintessential, Llc",United States,Alcohol,Wine,Still,Red
Chardonnay Columbia Valley,"Benton Hills from United States, provided by Quintessential, Llc. Enjoy the unique taste and quality.",,1014551,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2706478/9dd7b21aa99604cb63e24.png?1690431894,,https://johnsonbrothers.storefronts.site/p/19CE8,,,,Benton Hills,Wine,Still,White,,johnson brothers,"Quintessential, Llc",United States,Alcohol,Wine,Still,White
Red Wine Blend Bourbon Barrel Aged California,"Beringer Bros from United States, provided by Treasury Wine Estates. Enjoy the unique taste and quality.",,1427763,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3173388/f5b009956c87fe471e939.png?1718221263,,https://johnsonbrothers.storefronts.site/p/OFSDK,,,,Beringer Bros,Wine,Still,Red,,johnson brothers,Treasury Wine Estates,United States,Alcohol,Wine,Still,Red
Blanc Sauvignon Blanc California,"She’s zippy, dry, and a little fizzy with aromatics of crisp green apple, white nectarine, and a light, fresh citrus finish. She’s never afraid to speak her mind and is a queen! Spend a night out with Blanc and let your hair down.",,1353728,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2298800/6419958cf5120ba759dca.png?1652871676,,https://johnsonbrothers.storefronts.site/p/0832S,,,,Bev,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Glam Sparkling Rosé Wine,"Glam has entered the chat! The sparkling rose with tasting notes of passion fruit, delicate red berries, and a white peach finish.",,1267027,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2298766/d34e516f7fe95efd23127.png?1652871641,,https://johnsonbrothers.storefronts.site/p/9T1AW,,,,Bev,Wine,Sparkling,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,Rosé
Glitz Sparkling White Wine,Glitz - she's all dressed up and ready to celebrate. What we love about her most is her outlook on the world: silver linings and sparkles.,,1392469,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2298772/bebfa05eba446255a481a.png?1652871647,,https://johnsonbrothers.storefronts.site/p/6MO3Q,,,,Bev,Wine,Sparkling,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,White
Gris Pinot Grigio California,"Bright and a little fizzy with light and refreshing notes of elderflower, pear, and a zesty grapefruit finish.",,1786957,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2298777/78713a3b1b55cf6f6ff60.png?1652871651,,https://johnsonbrothers.storefronts.site/p/8AV00,,,,Bev,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Noir Pinot Noir California,"Noir is edgy, dry and a little fizzy - a delicate, coastal pinot, with aromatics of citrus blossoms & fresh pomegranate, paired with a light blackberry finish.",,1323693,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2298791/ff226390caa9b6a6aa9b6.png?1652871665,,https://johnsonbrothers.storefronts.site/p/3Z3A4,,,,Bev,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Rosé Wine California,"Rosé is crisp, dry and a little fizzy with aromatics of strawberry and raspberry, paired with a crisp white peach finish.",,1823174,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2408619/0f5426c9803b452ea2b14.png?1659614157,,https://johnsonbrothers.storefronts.site/p/3BAG5,,,,Bev,Wine,Still,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Rosé
6 Year Old Double Char Small Batch Bourbon Whiskey,"Bib & Tucker from United States, provided by Deutsch Family Wine & Spirits. Enjoy the unique taste and quality.",,1619671,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2606109/33f844b994e165ac0e490.png?1681912898,,https://johnsonbrothers.storefronts.site/p/UXUYE,,,,Bib & Tucker,Spirit,Whiskey,Bourbon,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Spirit,Whiskey,Bourbon
6 Years Old Batch No.21 Small Batch Bourbon whiskey 92 Proof,"Aroma : Aged for a minimum of 6 years in the barrel this bourbon leads with a scent of vanilla and sweet hay, accented by sandalwood and mace.

Taste : It enters the palate smoothly, and the bourbon is nicely balanced with a hint of pecan pie sweetness.

Finish : It fulfills the promise of its nose before evolving into a warm, rich, spicy sensation and leaves the drinker with a complex, yet balanced and long-lasting signature chestnut finish.",,1399341,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2499308/34e33a4bd212f64a551e1.png?1670504974,,https://johnsonbrothers.storefronts.site/p/6NMD6,,,,Bib & Tucker,Spirit,Whiskey,Bourbon,,johnson brothers,Deutsch Family Wine & Spirits,United States,Alcohol,Spirit,Whiskey,Bourbon
Grüner Veltliner,"An unusual floral note of honeysuckle hovers on the nose alongside mossy greenness. The palate is fresh but ripe, adding a salty vein to the juicy but light body. The finish is vivid and clean.

Aromatics of crunchy apple, green pear, tarragon, and catnip. On the palate, the bracing acidity, lime zest, and juice give way to white pepper, tarragon, scallion, with a chalky mineral saline finish that lingers.",,1194906,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2715836/78b5664ff081a77ab8d2e.png?1691051732,,https://johnsonbrothers.storefronts.site/p/LWZZO,,,,BioKult,Wine,Still,White,,johnson brothers,Amass Brands,Austria,Alcohol,Wine,Still,White
Rosé Secco,"A subdued nose leads onto a fresh, crisp, easy-drinking body that features fruit very loosely: There are hints of strawberry and red apple. The body is light and easy with big bubbles that create lively, refreshing sparkle finishing on a strawberry note.

Beautiful medium pink color. Off dry with medium body, good acidity and vibrant bubbles. Delicate aromas and flavors of strawberry, red apple, red cherry and wet stone minerality.",,1514904,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2715909/e4d6d92bb8ec1385e1350.png?1691056214,,https://johnsonbrothers.storefronts.site/p/R9JT7,,,,BioKult,Wine,Sparkling,Rosé,,johnson brothers,Amass Brands,Austria,Alcohol,Wine,Sparkling,Rosé
Zweigelt Pinot Noir,"The ripe, almost cooked notes of fleshy cherry on the nose of this wine have a cinnamon edge. The palate is much fresher but still plush, with fleshy, luscious cherry fruit. There is freshness and drive in this little fruit bomb, which seems made for the picnic basket.

Deep ruby color. Earthy crushed raspberry and pencil shaving aromas follow through on a soft, satiny entry to a dry-yet-fruity medium body with a delicate touch of spice and crabapple. Finishes in lingering spiced poached apple, mineral, and wet cedar fade with lightly pithy tannins.",,1764799,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2715887/445122b670ee4c722622b.png?1691056187,,https://johnsonbrothers.storefronts.site/p/6X9ES,,,,BioKult,Wine,Still,Red,,johnson brothers,Amass Brands,Austria,Alcohol,Wine,Still,Red
Zweigelt Rosé,"Ripe strawberry, lemon and pepper make for a most appetizing nose. The light-bodied palate empahsizes the citrus freshness as well as the spicy berry roundness and comes to a fresh, dry finish.

Aromas of strawberry, raspberry, citrus and white pepper. Light and carefree body with balanced medium acidity and round red berry flavors on the finish.",,1527695,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2715805/ed8f211c502f14b45bb53.png?1691051670,,https://johnsonbrothers.storefronts.site/p/T3DEG,,,,BioKult,Wine,Still,Rosé,,johnson brothers,Amass Brands,Austria,Alcohol,Wine,Still,Rosé
Brilliant Collection Cabernet Sauvignon,"Black Box Brilliant Collection Cabernet features notes of jammy dark Fruit, toasted oak, and mocha. Our Brilliant Collection features lower calorie* wines that still offer the full flavor you've come to expect from our premium Black Box wines.",,1791123,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543899/b0e81d89f12b92ca269f0.png?1675664458,,https://johnsonbrothers.storefronts.site/p/QOWWR,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Brilliant Collection Chardonnay,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1410941,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628291/304fd1aae16e25debce63.png?1684251501,,https://johnsonbrothers.storefronts.site/p/NJ9XU,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Brilliant Collection Pinot Grigio,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1475249,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628273/51306fbbb243b976770b1.png?1684251040,,https://johnsonbrothers.storefronts.site/p/VZGNT,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Buttery Chardonnay California,Buttery notes of vanilla and toasted oak complement aromas of baked apple to deliver a smooth and rich finish.,,1302242,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543890/5eecbf35ce60195596594.png?1675664447,,https://johnsonbrothers.storefronts.site/p/MBW8F,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Buttery Chardonnay California,Buttery notes of vanilla and toasted oak complement aromas of baked apple to deliver a smooth and rich finish.,,1363416,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543890/5eecbf35ce60195596594.png?1675664447,,https://johnsonbrothers.storefronts.site/p/MBW8F,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Cabernet Sauvignon Chile,"Rich aromas of dark fruit complemented by a deep, lush body. The finish is soft and long with lingering notes of berry.",,1553270,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628262/48c0ab732f4e71dcfbc18.png?1684250534,,https://johnsonbrothers.storefronts.site/p/8EGRM,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,Red
Cabernet Sauvignon Chile,"Rich aromas of dark fruit complemented by a deep, lush body. The finish is soft and long with lingering notes of berry.",,1854394,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628262/48c0ab732f4e71dcfbc18.png?1684250534,,https://johnsonbrothers.storefronts.site/p/8EGRM,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,Red
Cabernet Sauvignon Deep & Dark,"Black Box from Chile, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1597815,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628359/ae5ef3adc98e56b1bfa8a.png?1684254448,,https://johnsonbrothers.storefronts.site/p/LOJG0,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,Red
Cabernet Sauvignon Deep & Dark,"Black Box from Chile, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1080045,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628359/ae5ef3adc98e56b1bfa8a.png?1684254448,,https://johnsonbrothers.storefronts.site/p/LOJG0,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,Red
Cabernet Sauvignon Italy,"Black Box from Italy, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1218420,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470410/3081adde50acb07aa741c.png?1666294591,,https://johnsonbrothers.storefronts.site/p/6H8VN,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Chardonnay California,Rich and Beautifully balanced with fresh fruit aromas excellent depth and structure with subtle hints of oak. A focused and complex finish.,,1215749,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543801/0d6ef775bdd74d16f8994.png?1675663656,,https://johnsonbrothers.storefronts.site/p/2NL4Z,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Chardonnay California,Rich and Beautifully balanced with fresh fruit aromas excellent depth and structure with subtle hints of oak. A focused and complex finish.,,1628838,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543801/0d6ef775bdd74d16f8994.png?1675663656,,https://johnsonbrothers.storefronts.site/p/2NL4Z,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Chardonnay Monterey County,Rich and beautifully balanced with fresh fruit aromas. Excellent depth and structure with subtle hints of oak.,,1476190,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1872500/f28fe5692425a17b53e4d.png?1615183364,,https://johnsonbrothers.storefronts.site/p/R2T99,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Malbec Mendoza,"This wine explodes with juicy blueberry, violet, tobacco and chocolate flavors. It is a complex wine with medium-dry body from mendoza, Argentina's finest wine-growing region.",,1383232,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302404/3ec88902c225b65ee84d4.png?1653119272,,https://johnsonbrothers.storefronts.site/p/UUHO2,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Argentina,Alcohol,Wine,Still,Red
Merlot California,"This wine blends merlot grapes from california's finest regions which combine to make a blend brimming with redberry fruit, soft tannins and a smooth, concentrated finish.",,1841388,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628361/5eab729410b5223f8b2ee.png?1684254667,,https://johnsonbrothers.storefronts.site/p/61F6V,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Merlot California,"This wine blends merlot grapes from california's finest regions which combine to make a blend brimming with redberry fruit, soft tannins and a smooth, concentrated finish.",,1047922,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628361/5eab729410b5223f8b2ee.png?1684254667,,https://johnsonbrothers.storefronts.site/p/61F6V,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Pinot Grigio California,"Black Box Wines Pinot Grigio expresses lovely aromas of pear and honeydew. As juicy flavors of citrus and apples lead to a finish that is bright and delicious.


",,1267585,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628300/053bd3d4a6c8ee0734d5f.png?1684252708,,https://johnsonbrothers.storefronts.site/p/O1RSR,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Pinot Grigio California,"Black Box Wines Pinot Grigio expresses lovely aromas of pear and honeydew. As juicy flavors of citrus and apples lead to a finish that is bright and delicious.


",,1251710,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628300/053bd3d4a6c8ee0734d5f.png?1684252708,,https://johnsonbrothers.storefronts.site/p/O1RSR,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Pinot Grigio California,"Black Box Wines Pinot Grigio expresses lovely aromas of pear and honeydew. As juicy flavors of citrus and apples lead to a finish that is bright and delicious.


",,1783579,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628300/053bd3d4a6c8ee0734d5f.png?1684252708,,https://johnsonbrothers.storefronts.site/p/O1RSR,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Pinot Noir California,"Enticing aromas of strawberry, cherry, and rose petal with complementary notes of toasty oak. Fresh berry and cocoa flavors lead to a delicate, lingering finish.",,1909892,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628352/a939650b7d0c3ee47d5a1.png?1684254320,,https://johnsonbrothers.storefronts.site/p/BDYNX,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Pinot Noir California,"Enticing aromas of strawberry, cherry, and rose petal with complementary notes of toasty oak. Fresh berry and cocoa flavors lead to a delicate, lingering finish.",,1464483,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628352/a939650b7d0c3ee47d5a1.png?1684254320,,https://johnsonbrothers.storefronts.site/p/BDYNX,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Red Blend California,Juicy red fruit along with ripe blueberry and chocolate aromas combine to deliver a delicious velvety finish.,,1965541,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2543118/2255dc73c5d6b92915b04.png?1675427431,,https://johnsonbrothers.storefronts.site/p/SHHHU,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Rosé California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1021521,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628312/3dc3ccd05165d1a17c556.png?1684253888,,https://johnsonbrothers.storefronts.site/p/G4YOL,,,,Black Box,Wine,Still,Rosé,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Rosé
Rosé California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1612076,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628312/3dc3ccd05165d1a17c556.png?1684253888,,https://johnsonbrothers.storefronts.site/p/G4YOL,,,,Black Box,Wine,Still,Rosé,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Rosé
Rosé California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1564214,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2628312/3dc3ccd05165d1a17c556.png?1684253888,,https://johnsonbrothers.storefronts.site/p/G4YOL,,,,Black Box,Wine,Still,Rosé,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Rosé
Sauvignon Blanc,"Black Box from Chile, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1072044,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302786/faf54c17389e530947139.png?1653123953,,https://johnsonbrothers.storefronts.site/p/M8457,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,White
Sauvignon Blanc,"Black Box from Chile, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1471286,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302786/faf54c17389e530947139.png?1653123953,,https://johnsonbrothers.storefronts.site/p/M8457,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,Chile,Alcohol,Wine,Still,White
Sauvignon Blanc Tart & Tangy California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1105713,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302854/3c1a2406b3ea52ec76d7c.png?1653129224,,https://johnsonbrothers.storefronts.site/p/EVN2H,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Sauvignon Blanc Tart & Tangy California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1388003,12,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302854/3c1a2406b3ea52ec76d7c.png?1653129224,,https://johnsonbrothers.storefronts.site/p/EVN2H,,,,Black Box,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Vibrant & Velvety Red Blend California,"Black Box from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1100489,6,3.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2302883/9b2478f1e0317090153ba.png?1653129320,,https://johnsonbrothers.storefronts.site/p/C3PN9,,,,Black Box,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Gaspare Vineyard Estate Grown Oak Knoll District of Napa Valley,"Black Stallion from United States, provided by Delicato Family Vineyards. Enjoy the unique taste and quality.",,1574510,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2911937/e6dbc0e918a633ca82e2a.png?1704300729,,https://johnsonbrothers.storefronts.site/p/NAV6O,,,,Black Stallion,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Napa Valley,"This rich, fruit-forward wine calls for succulent, flavorful dishes such as grilled tenderloin with roasted shallots, creamy blue cheeses, pepper-rubbed pork chops or duck breast with grilled plums.",,1964181,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3202259/34495f3dd052a304d592f.png?1720011046,,https://johnsonbrothers.storefronts.site/p/4R7LS,,,,Black Stallion,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon North Coast,"Rich, ripe tannins support aromatics of sage, black olive, and plum, followed by flavors of dark cherry and notes of baking spice. A full-bodied finish with bright and balanced acidity is the perfect complement to ribeye steaks and juicy burgers.",,1866932,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3202261/f7edbec8ca3bd601fdb02.png?1720011191,,https://johnsonbrothers.storefronts.site/p/FVGKE,,,,Black Stallion,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Chardonnay Napa Valley,"Black Stallion Estate Winery Chardonnay opens with aromas of yellow pear, creme brulee and hints of apricot, apple and oak. The flavors are tantalizing notes of citrus, dried apricot, and pineapple. The Chardonnay from Los Carneros provides the bright acidity, citrus notes, and lean backbone of the wine, and the Chardonnay from the warmer growing regions contributes riper, fuller-bodied character. Vanilla aromatics from oak and floral perfume from the fruit precede ripe fruit flavors balanced with bright acidity and a rich mid-palate weight creating a multi-layered, complex wine with a lingering finish.",,1338200,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3211598/21e0911e1934e73ec507f.png?1720651609,,https://johnsonbrothers.storefronts.site/p/Y3VZ1,,,,Black Stallion,Wine,Still,White,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,White
Chardonnay North Coast,"This chardonnay comes from the cool growing regions, allowing the grapes to maintain balance between luscious fruit and bright acidity.
The oak barrel fermentation provides subtle notes of toasted bread and caramel, followed by a silky crispness and light butter finish.",,1779478,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3202262/1f735d007fe65ac7d4758.png?1720011237,,https://johnsonbrothers.storefronts.site/p/68MWT,,,,Black Stallion,Wine,Still,White,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,White
Limited Release Cabernet Sauvignon Napa Valley,"Tasting Notes : This well structured Cabernet Sauvignon has aromas and flavors of black current, huckleberry, black berry, citrus peel and rose. The complex fruit is accented with chassis, nutmeg, coffee and dark chocolate. This wine has a balanced palate with sweet fruit and layers of complexity followed with a long finish.",,1052472,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/951633/b891b4435e73ce237aead.png?1558011225,,https://johnsonbrothers.storefronts.site/p/R4EF7,,,,Black Stallion,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Pinot Noir Los Carneros,"Lush red fruit aromas of strawberry and cherry with a hint of spice, the red fruit flavors are extended on the palate with strawberry, Bing cherry coupled with round black tea like tannins.

Pairs well with glazed duck breast, chicken Marsala or mild, creamy cheeses like brie and camembert.",,1435211,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2912019/03f7ea306d95ce176b987.png?1704319573,,https://johnsonbrothers.storefronts.site/p/T5T9W,,,,Black Stallion,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
