description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"This attractive mix offers contrasting colors and textures, making it a fantastic accompaniment to French and Italian dishes. It pairs wonderfully with poultry, lamb, and steak entrées.",SW38380,,1x5 Oz Case,,Petite Fine Herbs,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/sw38380_0.jpg,,,,https://www.chefswarehouse.com/products/SW38380/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/sw38380_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW38380-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW38380""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW38380-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 Oz Case""}}],""businessUnit"":""200001""}]}"
,1096176,,1x4 Oz Case,,Daikon Purple Micro Greens,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096176_0.jpg,,,,https://www.chefswarehouse.com/products/1096176/,FLAVOUR FIELDS,,,,PACKER,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096176_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096176-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096176""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096176-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x4 Oz Case""}}],""businessUnit"":""200001""}]}"
"The thin strands of Micro Chive contain flavors of roasted garlic and caramelized onions. Its decorative black seed casing give it a unique look to a dish. Perfect to pair with pesto, beef, and pâté.",1100155,,1x3 Oz Case,,Micro Green Chives,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1100155_0.jpg,,,,https://www.chefswarehouse.com/products/1100155/,FLAVOUR FIELDS,,,,FLAVOUR FIELDS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1100155_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1100155-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100155""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100155-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x3 Oz Case""}}],""businessUnit"":""200001""}]}"
,10903781,,10 Count Case,,Spanish Frisee Lettuce Cello,,,,https://www.chefswarehouse.com/siteassets/pim-images/lettuce/10903781_0.png,,,,https://www.chefswarehouse.com/products/10903781/,PACKER,,,,PACKER,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/lettuce/10903781_0.png"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Lettuce"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10903781-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10903781""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10903781-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10 Count Case""}}],""businessUnit"":""200001""}]}"
"Our Gourmet Spring Mix Lettuce does it all — crunchy green and red leaves blended with buttery lettuces.  Pesticide-Free, No Need to Wash. Long Lasting Freshness",SW80530,,1 x 2.5 LB Case,,Gourmet Spring Mix Lettuce,,,,https://www.chefswarehouse.com/siteassets/pim-images/lettuce/sw80530_0.jpg,,,,https://www.chefswarehouse.com/products/SW80530/,GOTHAM GREENS,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/lettuce/sw80530_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Lettuce"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW80530-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1 x 2.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW80530""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW80530-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1 x 2.5 LB Case""}}],""businessUnit"":""200001""}]}"
"The taste and texture of kohlrabi are similar to the flavor of a broccoli stem or cabbage heart, but milder and sweeter. Just add a few sprigs to a calzone or use it to top your frittata!",1096202,,1x4 Oz Case,,Kohlrabi Micro Greens,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096202_0.jpg,,,,https://www.chefswarehouse.com/products/1096202/,FLAVOUR FIELDS,,,,KOPPERT CRESS USA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096202_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096202-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096202""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096202-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x4 Oz Case""}}],""businessUnit"":""200001""}]}"
"Bright yellow, orange, and red petals. The flavor is slightly spicy, reminiscent of arugula with hints of mint and tarragon. The petals add color to salads, drinks and desserts.",1096209,,1x3 Oz Case,,Marigold Blossom Petals,,,,https://www.chefswarehouse.com/siteassets/pim-images/edible-flowers-blossoms/1096209_0.jpg,,,,https://www.chefswarehouse.com/products/1096209/,FLAVOUR FIELDS,,,,KOPPERT CRESS USA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/edible-flowers-blossoms/1096209_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Edible Flowers & Blossoms"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Edible Flowers & Blossoms"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096209-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096209""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096209-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x3 Oz Case""}}],""businessUnit"":""200001""}]}"
"Our butterhead is soft and sweet with a buttery texture.  This lettuce can turn a simple side salad into a showstopping centerpiece in an instant. Try them for heartier handhelds like shrimp lettuce wraps, or no-bun burgers. This whole-head variety is perfect for lettuce wraps or tacos. Pesticide-Free, No Need to Wash. Long Lasting Freshness",1096020,,1x2.5 LB Case,,Butterhead Lettuce,,,,https://www.chefswarehouse.com/siteassets/pim-images/lettuce/1096020_0.jpg,,,,https://www.chefswarehouse.com/products/1096020/,GOTHAM GREENS,,,,GOTHAM GREENS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/lettuce/1096020_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Lettuce"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096020-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x2.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096020""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096020-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x2.5 LB Case""}}],""businessUnit"":""200001""}]}"
"Deep purple textured leaves have a fragrant flavor of cinnamon and cumin (also offered as microgreens). Used traditionally with sushi and raw fish preparations, as well as a natural food dye. Excellent accompaniment for vegetables, fish and even pasty applications.",1096211,,1x50 Count Case,,Shiso Purple Leaves,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096211_0.jpg,,,,https://www.chefswarehouse.com/products/1096211/,FLAVOUR FIELDS,,,,KOPPERT CRESS USA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096211_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096211-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x50 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096211""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096211-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x50 Count Case""}}],""businessUnit"":""200001""}]}"
"Used worldwide, it is very common throughout Northeast Asia paired with fish. The adult leaves (offered in our Edible Flowers and Leaves section) have antiseptic properties that counteract parasites found in sushi and raw fish. This minty and anise flavored microgreen has an incredibly complex flavor that works for both sweet, savory and even bar applications!",1101363,,1x3 Oz Case,,Micro Shiso Green,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1101363_0.jpg,,,,https://www.chefswarehouse.com/products/1101363/,FLAVOUR FIELDS,,,,FLAVOUR FIELDS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1101363_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1101363-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101363""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101363-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x3 Oz Case""}}],""businessUnit"":""200001""}]}"
"These tiny, vibrant leaves are often used as a garnish, bringing a zesty kick to your plate and elevating the overall dining experience. Micro Peppercress not only enhances the taste of your dishes but also provides a delightful textural contrast, making it a favorite among chefs and home cooks alike.",1096204,,1x4 Oz Case,,Micro Greens Pepper Cress,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096204_0.jpg,,,,https://www.chefswarehouse.com/products/1096204/,FLAVOUR FIELDS,,,,KOPPERT CRESS USA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1096204_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1096204-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1096204""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1096204-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x4 Oz Case""}}],""businessUnit"":""200001""}]}"
"Veggie Power Blend is versatile and easy to use, whether you prefer to steam, saut�, or stir-fry. It can be used as a side dish, added to soups and stews, or used as a base for a healthy salad. With its vibrant colors and fresh flavor, it is sure to become a staple in your kitchen.",SW70530,,4x2 LB Case,,Power Blend Vegetables,,,,https://www.chefswarehouse.com/siteassets/pim-images/baby-greens/sw70530_0.jpg,,,,https://www.chefswarehouse.com/products/SW70530/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/baby-greens/sw70530_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Baby Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Baby Greens"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW70530-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x2 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW70530""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW70530-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x2 LB Case""}}],""businessUnit"":""200001""}]}"
"With sturdy fronds and aromatic flavor, Sea Fennel is an unusual ingredient that compliments both seafood and meat dishes alike. Blanching Sea Fennel highlights its wonderful asparagus flavor.",1100681,,1x1.75 Oz Case,,Sea Fennel,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1100681_0.jpg,,,,https://www.chefswarehouse.com/products/1100681/,FLAVOUR FIELDS,,,,FLAVOUR FIELDS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1100681_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1100681-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x1.75 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1100681""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1100681-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x1.75 Oz Case""}}],""businessUnit"":""200001""}]}"
"Crisp, crunchy and resilient, our Romaine is anything but ordinary. Sweet crunchy stems and hearty leaves. Our Romaine provides a food safe, greenhouse grown alternative. Pesticide-Free, No Need to Wash. Long Lasting Freshness",SW80510,,1x2.5 LB Case,,Romaine Heads Lettuce,,,,https://www.chefswarehouse.com/siteassets/pim-images/lettuce/sw80510_0.jpg,,,,https://www.chefswarehouse.com/products/SW80510/,GOTHAM GREENS,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/lettuce/sw80510_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Lettuce"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW80510-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x2.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW80510""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW80510-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x2.5 LB Case""}}],""businessUnit"":""200001""}]}"
"Batavia variety. These flavorful and crunchy leaves give a modern update to the wedge salad. Pesticide-Free, No Need to Wash. Long Lasting Freshness",10954617,,1x2.5 LB Case,,Local Greenhouse Crunch Lettuce,,,,https://www.chefswarehouse.com/siteassets/pim-images/lettuce/10954617_0.jpg,,,,https://www.chefswarehouse.com/products/10954617/,GOTHAM GREENS,,,,GOTHAM GREENS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/lettuce/10954617_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Lettuce"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10954617-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x2.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10954617""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10954617-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x2.5 LB Case""}}],""businessUnit"":""200001""}]}"
"Our Wheatgrass is strides above the rest! Grown in only natural sunlight, Koppert Cress provides a Living Wheatgrass, and Flavour Fields a cut variety. Both produce an extraordinary amount of juice that sweet and rich in vitamins.",1101365,,1x1 Count Case,,Wheatgrass,,,,https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1101365_0.jpg,,,,https://www.chefswarehouse.com/products/1101365/,FLAVOUR FIELDS,,,,FLAVOUR FIELDS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/micro-greens/1101365_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1101365-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x1 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1101365""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1101365-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x1 Count Case""}}],""businessUnit"":""200001""}]}"
,SW70450,,1x2 LB Case,,"Fresh Arugula Greens, Organic",,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/SW70450/,PACKER,,,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Arugula"",""sub-category"":""Arugula"",""sub-sub-category"":""Baby Greens"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_SW70450-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x2 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW70450""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW70450-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x2 LB Case""}}],""businessUnit"":""200001""}]}"
,1108804,,1x24 Count Case,,"Fresh Arugula Bunched, Local",,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/1108804/,PACKER,,,,PACKER,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Lettuce"",""sub-category"":""Lettuce"",""sub-sub-category"":""Arugula"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1108804-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x24 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1108804""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1108804-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x24 Count Case""}}],""businessUnit"":""200001""}]}"
,1110531,,2x1.5 LB Case,,Fresh Kale Baby Red Medley,,,,https://www.chefswarehouse.comundefined,6.11124E+11,,,https://www.chefswarehouse.com/products/1110531/,PACKER,,,,PACKER,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Baby Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Baby Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1110531-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x1.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1110531""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1110531-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x1.5 LB Case""}}],""businessUnit"":""200001""}]}"
,1111980,,1x3 Oz Case,,Prd Micro Basil Lemon,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/1111980/,FLAVOUR FIELDS,,,,FLAVOUR FIELDS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Micro Greens"",""sub-category"":""Lettuce & Greens"",""sub-sub-category"":""Micro Greens"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_1111980-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1111980""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1111980-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x3 Oz Case""}}],""businessUnit"":""200001""}]}"
